date,week,day_name,time_bucket,day_night,deviceCode,sectorCode,camera_type,event_count,alert_count_total,alert_lpr_count,lpr_alerts_per_100_events,first_event_at,last_event_at,first_alert_at,last_alert_at,status
2026-06-25,2026W26,jueves,12-15,dia,SLZBalIngFte,1-S1,front,82,100,53,64.634,2026-06-25T12:02:54.453-03:00,2026-06-25T14:59:01.946-03:00,2026-06-25T12:05:16.442048-03:00,2026-06-25T15:51:41.290033-03:00,Alto
2026-06-25,2026W26,jueves,12-15,dia,RicCalLiq,2-S2,front,6,0,0,0,2026-06-25T12:15:20.035-03:00,2026-06-25T14:47:18.794-03:00,2026-06-25T14:47:18.794-03:00,2026-06-25T14:47:18.794-03:00,Bajo
2026-06-25,2026W26,jueves,12-15,dia,RenCargFte,1-S8,front,14,2,0,0,2026-06-25T12:06:45.059-03:00,2026-06-25T14:15:07.278-03:00,2026-06-25T14:15:07.278-03:00,2026-06-25T15:31:27.538543-03:00,Bajo
2026-06-25,2026W26,jueves,12-15,dia,RicPreIngEgFr,2-S1,front,2,8,5,250,2026-06-25T12:45:07.489-03:00,2026-06-25T13:50:43.637-03:00,2026-06-25T12:19:52.518212-03:00,2026-06-25T14:16:16.795296-03:00,Crítico
2026-06-25,2026W26,jueves,12-15,dia,RicC16Descarga2,2-S5,front,3,1,1,33.333,2026-06-25T13:42:34.059-03:00,2026-06-25T13:43:34.941-03:00,2026-06-25T13:43:34.941-03:00,2026-06-25T14:52:50.316267-03:00,Alto
2026-06-25,2026W26,jueves,12-15,dia,RenDescFte,1-S8,front,36,6,0,0,2026-06-25T12:07:06.72-03:00,2026-06-25T13:17:26.308-03:00,2026-06-25T13:17:26.308-03:00,2026-06-25T15:41:33.245618-03:00,Bajo
2026-06-25,2026W26,jueves,12-15,dia,SLZBalSC1Fte,1-S5,front,1,0,0,0,2026-06-25T12:39:13.474-03:00,2026-06-25T12:39:13.474-03:00,2026-06-25T12:39:13.474-03:00,2026-06-25T12:39:13.474-03:00,Bajo
2026-06-25,2026W26,jueves,12-15,dia,RicB3Ingreso,2-S4,front,1,2,2,200,2026-06-25T12:06:23.674-03:00,2026-06-25T12:06:23.674-03:00,2026-06-25T12:06:23.674-03:00,2026-06-25T15:11:47.278309-03:00,Crítico
2026-06-25,2026W26,jueves,08-11,dia,RicCal02,2-S2,front,43,66,5,11.628,2026-06-25T08:01:24.004-03:00,2026-06-25T11:59:49.9-03:00,2026-06-25T08:04:11.059967-03:00,2026-06-25T11:59:49.9-03:00,Medio
2026-06-25,2026W26,jueves,08-11,dia,RicIngCamFrente,2-S0,front,90,4,4,4.444,2026-06-25T08:00:11.723-03:00,2026-06-25T11:59:40.961-03:00,2026-06-25T08:22:04.245965-03:00,2026-06-25T11:59:40.961-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RicPreIngInFr,2-S1,front,84,20,3,3.571,2026-06-25T08:02:56.596-03:00,2026-06-25T11:58:41.689-03:00,2026-06-25T08:15:49.511604-03:00,2026-06-25T11:58:41.689-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,SLZSalidaC1Fte,1-S7,front,191,114,10,5.236,2026-06-25T08:02:10.535-03:00,2026-06-25T11:58:18.405-03:00,2026-06-25T08:01:27.878863-03:00,2026-06-25T11:58:18.405-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RicCal01,2-S2,front,43,40,7,16.279,2026-06-25T08:03:00.702-03:00,2026-06-25T11:58:15.924-03:00,2026-06-25T08:02:52.660741-03:00,2026-06-25T11:58:15.924-03:00,Medio
2026-06-25,2026W26,jueves,08-11,dia,SLZSalidaC2Fte,1-S7,front,26,6,0,0,2026-06-25T08:22:42.11-03:00,2026-06-25T11:57:25.312-03:00,2026-06-25T08:22:24.469878-03:00,2026-06-25T11:57:25.312-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RicVolcable1,2-S9,front,8,11,5,62.5,2026-06-25T09:17:42.619-03:00,2026-06-25T11:57:24.14-03:00,2026-06-25T08:24:23.159463-03:00,2026-06-25T11:57:24.14-03:00,Alto
2026-06-25,2026W26,jueves,08-11,dia,SLZBalIngFte,1-S1,front,98,107,56,57.143,2026-06-25T08:00:46.047-03:00,2026-06-25T11:56:39.183-03:00,2026-06-25T08:00:41.666852-03:00,2026-06-25T11:56:39.183-03:00,Alto
2026-06-25,2026W26,jueves,08-11,dia,SLZIngCamFrente,1-S0,front,90,114,1,1.111,2026-06-25T08:00:14.114-03:00,2026-06-25T11:55:25.126-03:00,2026-06-25T08:10:34.619326-03:00,2026-06-25T11:57:39.616561-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RicB1Ingreso,2-S4,front,26,5,1,3.846,2026-06-25T08:09:11.512-03:00,2026-06-25T11:52:09.678-03:00,2026-06-25T08:04:45.892382-03:00,2026-06-25T11:52:09.678-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RicPreIngEgFr,2-S1,front,4,14,14,350,2026-06-25T08:55:10.603-03:00,2026-06-25T11:51:25.302-03:00,2026-06-25T08:03:44.442678-03:00,2026-06-25T11:51:25.302-03:00,Crítico
2026-06-25,2026W26,jueves,08-11,dia,RicCalLiq,2-S2,front,6,1,1,16.667,2026-06-25T08:03:14.845-03:00,2026-06-25T11:50:37.362-03:00,2026-06-25T09:28:12.181205-03:00,2026-06-25T11:50:37.362-03:00,Medio
2026-06-25,2026W26,jueves,08-11,dia,RicB3Ingreso,2-S4,front,10,4,2,20,2026-06-25T08:02:40.099-03:00,2026-06-25T11:42:11.909-03:00,2026-06-25T09:43:17.481461-03:00,2026-06-25T11:42:11.909-03:00,Medio
2026-06-25,2026W26,jueves,08-11,dia,RicEgrCamFrente,2-S3,front,82,28,3,3.659,2026-06-25T08:00:05.53-03:00,2026-06-25T11:39:57.041-03:00,2026-06-25T08:11:35.098089-03:00,2026-06-25T11:59:05.041984-03:00,Bajo
2026-06-25,2026W26,jueves,08-11,dia,RenDescFte,1-S8,front,12,24,4,33.333,2026-06-25T08:27:15.788-03:00,2026-06-25T11:35:55.822-03:00,2026-06-25T11:35:55.822-03:00,2026-06-25T11:57:28.264009-03:00,Alto
2026-06-25,2026W26,jueves,08-11,dia,RicVolcable2,2-S9,front,4,5,3,75,2026-06-25T09:51:52.173-03:00,2026-06-25T11:23:51.615-03:00,2026-06-25T08:14:56.800679-03:00,2026-06-25T11:23:51.615-03:00,Alto
2026-06-25,2026W26,jueves,08-11,dia,SLZBalSC1Fte,1-S5,front,1,1,1,100,2026-06-25T09:28:45.873-03:00,2026-06-25T09:28:45.873-03:00,2026-06-25T09:28:45.873-03:00,2026-06-25T10:02:42.919852-03:00,Alto
2026-06-25,2026W26,jueves,08-11,dia,RenCargFte,1-S8,front,1,27,9,900,2026-06-25T08:24:37.15-03:00,2026-06-25T08:24:37.15-03:00,2026-06-25T08:06:59.086229-03:00,2026-06-25T11:49:18.344662-03:00,Crítico
2026-06-25,2026W26,jueves,04-07,dia,RicCal01,2-S2,front,15,2,1,6.667,2026-06-25T07:02:28.81-03:00,2026-06-25T07:59:10.37-03:00,2026-06-25T07:57:02.676111-03:00,2026-06-25T07:59:32.748063-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RicIngCamFrente,2-S0,front,20,7,7,35,2026-06-25T07:01:28.4-03:00,2026-06-25T07:58:34.281-03:00,2026-06-25T07:02:09.244389-03:00,2026-06-25T07:58:34.281-03:00,Alto
2026-06-25,2026W26,jueves,04-07,dia,SLZSalidaC1Fte,1-S7,front,53,17,4,7.547,2026-06-25T07:03:07.906-03:00,2026-06-25T07:58:22.364-03:00,2026-06-25T07:20:17.731366-03:00,2026-06-25T07:58:22.364-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RenCargFte,1-S8,front,14,3,1,7.143,2026-06-25T07:03:51.434-03:00,2026-06-25T07:58:10.82-03:00,2026-06-25T07:55:58.044894-03:00,2026-06-25T07:58:10.82-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,SLZIngCamFrente,1-S0,front,32,1,0,0,2026-06-25T07:06:45.527-03:00,2026-06-25T07:58:06.345-03:00,2026-06-25T07:49:39.583128-03:00,2026-06-25T07:58:06.345-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,SLZBalIngFte,1-S1,front,22,19,7,31.818,2026-06-25T07:02:30.702-03:00,2026-06-25T07:57:18.371-03:00,2026-06-25T07:35:36.545645-03:00,2026-06-25T07:58:56.712485-03:00,Alto
2026-06-25,2026W26,jueves,04-07,dia,RicEgrCamFrente,2-S3,front,32,2,0,0,2026-06-25T07:05:19.977-03:00,2026-06-25T07:56:59.04-03:00,2026-06-25T07:56:30.118365-03:00,2026-06-25T07:56:59.04-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RicPreIngInFr,2-S1,front,21,11,5,23.81,2026-06-25T07:00:18.696-03:00,2026-06-25T07:56:53.936-03:00,2026-06-25T07:12:04.356943-03:00,2026-06-25T07:56:53.936-03:00,Medio
2026-06-25,2026W26,jueves,04-07,dia,RicCal02,2-S2,front,20,5,0,0,2026-06-25T07:00:49.157-03:00,2026-06-25T07:55:25.84-03:00,2026-06-25T07:43:16.544031-03:00,2026-06-25T07:58:16.42377-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RicB3Ingreso,2-S4,front,5,1,1,20,2026-06-25T07:00:24.043-03:00,2026-06-25T07:51:42.94-03:00,2026-06-25T07:35:12.303297-03:00,2026-06-25T07:51:42.94-03:00,Medio
2026-06-25,2026W26,jueves,04-07,dia,SLZSalidaC2Fte,1-S7,front,10,1,1,10,2026-06-25T07:01:28.019-03:00,2026-06-25T07:48:10.464-03:00,2026-06-25T07:26:10.59726-03:00,2026-06-25T07:48:10.464-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RicCalLiq,2-S2,front,5,0,0,0,2026-06-25T07:00:22.286-03:00,2026-06-25T07:33:31.652-03:00,2026-06-25T07:33:31.652-03:00,2026-06-25T07:33:31.652-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,dia,RicB1Ingreso,2-S4,front,2,3,1,50,2026-06-25T07:21:46.883-03:00,2026-06-25T07:26:50.58-03:00,2026-06-25T07:25:20.753042-03:00,2026-06-25T07:47:10.946317-03:00,Alto
2026-06-25,2026W26,jueves,04-07,dia,RicVolcable2,2-S9,front,1,1,1,100,2026-06-25T07:17:36.996-03:00,2026-06-25T07:17:36.996-03:00,2026-06-25T07:17:36.996-03:00,2026-06-25T07:29:11.80334-03:00,Alto
2026-06-25,2026W26,jueves,04-07,dia,RicVolcable1,2-S9,front,1,0,0,0,2026-06-25T07:02:16.545-03:00,2026-06-25T07:02:16.545-03:00,2026-06-25T07:02:16.545-03:00,2026-06-25T07:02:16.545-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,SLZSalidaC1Fte,1-S7,front,126,47,5,3.968,2026-06-25T04:04:24.833-03:00,2026-06-25T06:59:47.826-03:00,2026-06-25T04:04:57.544522-03:00,2026-06-25T06:59:47.826-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,SLZIngCamFrente,1-S0,front,79,63,11,13.924,2026-06-25T04:05:32.472-03:00,2026-06-25T06:59:45.822-03:00,2026-06-25T04:03:14.64174-03:00,2026-06-25T06:59:45.822-03:00,Medio
2026-06-25,2026W26,jueves,04-07,noche,RicVolcable2,2-S9,front,2,3,1,50,2026-06-25T04:16:31.319-03:00,2026-06-25T06:59:05.889-03:00,2026-06-25T04:44:46.807835-03:00,2026-06-25T06:59:05.889-03:00,Alto
2026-06-25,2026W26,jueves,04-07,noche,SLZSalidaC2Fte,1-S7,front,23,1,1,4.348,2026-06-25T04:03:50.96-03:00,2026-06-25T06:59:01.721-03:00,2026-06-25T06:46:56.403326-03:00,2026-06-25T06:59:01.721-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,RicPreIngInFr,2-S1,front,57,25,7,12.281,2026-06-25T04:00:48.068-03:00,2026-06-25T06:58:58.691-03:00,2026-06-25T04:19:04.221359-03:00,2026-06-25T06:58:58.691-03:00,Medio
2026-06-25,2026W26,jueves,04-07,noche,RicCal01,2-S2,front,38,25,4,10.526,2026-06-25T04:18:43.986-03:00,2026-06-25T06:58:43.04-03:00,2026-06-25T04:02:20.819644-03:00,2026-06-25T06:58:43.04-03:00,Medio
2026-06-25,2026W26,jueves,04-07,noche,RicEgrCamFrente,2-S3,front,72,20,9,12.5,2026-06-25T04:31:46.24-03:00,2026-06-25T06:58:39.154-03:00,2026-06-25T04:20:59.902777-03:00,2026-06-25T06:58:39.154-03:00,Medio
2026-06-25,2026W26,jueves,04-07,noche,SLZBalIngFte,1-S1,front,71,85,30,42.254,2026-06-25T04:07:22.72-03:00,2026-06-25T06:57:20.497-03:00,2026-06-25T04:01:15.405549-03:00,2026-06-25T06:57:20.497-03:00,Alto
2026-06-25,2026W26,jueves,04-07,noche,RicIngCamFrente,2-S0,front,56,18,18,32.143,2026-06-25T04:03:19.214-03:00,2026-06-25T06:56:52.701-03:00,2026-06-25T04:15:44.346193-03:00,2026-06-25T06:59:34.272501-03:00,Alto
2026-06-25,2026W26,jueves,04-07,noche,RicVolcable1,2-S9,front,5,6,4,80,2026-06-25T04:24:18.234-03:00,2026-06-25T06:54:01.478-03:00,2026-06-25T04:03:48.123021-03:00,2026-06-25T06:54:01.478-03:00,Alto
2026-06-25,2026W26,jueves,04-07,noche,RicCal02,2-S2,front,39,25,4,10.256,2026-06-25T04:18:32.808-03:00,2026-06-25T06:53:18.468-03:00,2026-06-25T04:06:06.397817-03:00,2026-06-25T06:53:18.468-03:00,Medio
2026-06-25,2026W26,jueves,04-07,noche,RicB3Ingreso,2-S4,front,16,0,0,0,2026-06-25T04:16:16.987-03:00,2026-06-25T06:47:35.758-03:00,2026-06-25T06:47:35.758-03:00,2026-06-25T06:47:35.758-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,RicB1Ingreso,2-S4,front,14,1,1,7.143,2026-06-25T04:12:55.025-03:00,2026-06-25T06:45:41.171-03:00,2026-06-25T05:38:25.755598-03:00,2026-06-25T06:45:41.171-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,RenCargFte,1-S8,front,9,0,0,0,2026-06-25T04:32:13.957-03:00,2026-06-25T06:34:50.295-03:00,2026-06-25T06:34:50.295-03:00,2026-06-25T06:34:50.295-03:00,Bajo
2026-06-25,2026W26,jueves,04-07,noche,RicCalLiq,2-S2,front,4,0,0,0,2026-06-25T04:58:49.832-03:00,2026-06-25T06:29:43.231-03:00,2026-06-25T06:29:43.231-03:00,2026-06-25T06:29:43.231-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,RicB3Ingreso,2-S4,front,1,0,0,0,2026-06-25T03:59:58.449-03:00,2026-06-25T03:59:58.449-03:00,2026-06-25T03:59:58.449-03:00,2026-06-25T03:59:58.449-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,SLZBalIngFte,1-S1,front,52,111,27,51.923,2026-06-25T00:03:11.982-03:00,2026-06-25T03:59:52.981-03:00,2026-06-25T00:02:06.756999-03:00,2026-06-25T03:59:52.981-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,SLZSalidaC1Fte,1-S7,front,100,58,5,5,2026-06-25T00:03:12.3-03:00,2026-06-25T03:59:47.722-03:00,2026-06-25T00:00:47.230065-03:00,2026-06-25T03:59:47.722-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,RicIngCamFrente,2-S0,front,41,28,28,68.293,2026-06-25T00:11:04.942-03:00,2026-06-25T03:58:55.122-03:00,2026-06-25T00:01:54.353552-03:00,2026-06-25T03:58:55.122-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,RicVolcable2,2-S9,front,6,4,2,33.333,2026-06-25T00:47:24.109-03:00,2026-06-25T03:58:07.655-03:00,2026-06-25T00:40:32.436589-03:00,2026-06-25T03:58:07.655-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,RicPreIngInFr,2-S1,front,39,55,12,30.769,2026-06-25T00:13:27.249-03:00,2026-06-25T03:55:27.492-03:00,2026-06-25T00:06:19.209413-03:00,2026-06-25T03:55:36.407526-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,SLZSalidaC2Fte,1-S7,front,20,2,0,0,2026-06-25T00:13:26.501-03:00,2026-06-25T03:53:23.992-03:00,2026-06-25T03:38:10.917726-03:00,2026-06-25T03:53:23.992-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,SLZIngCamFrente,1-S0,front,71,91,15,21.127,2026-06-25T00:02:22.07-03:00,2026-06-25T03:21:02.156-03:00,2026-06-25T00:00:04.909324-03:00,2026-06-25T03:58:59.684502-03:00,Medio
2026-06-25,2026W26,jueves,00-03,noche,RicVolcable1,2-S9,front,2,2,0,0,2026-06-25T00:39:07.046-03:00,2026-06-25T03:03:11.07-03:00,2026-06-25T01:29:53.084287-03:00,2026-06-25T03:03:11.07-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,RicEgrCamFrente,2-S3,front,63,41,19,30.159,2026-06-25T00:05:20.589-03:00,2026-06-25T02:50:36.127-03:00,2026-06-25T00:00:15.916035-03:00,2026-06-25T03:55:20.383905-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,RicCal02,2-S2,front,34,60,13,38.235,2026-06-25T00:04:06.245-03:00,2026-06-25T02:34:58.063-03:00,2026-06-25T00:03:31.969776-03:00,2026-06-25T03:59:04.268647-03:00,Alto
2026-06-25,2026W26,jueves,00-03,noche,RicCal01,2-S2,front,37,59,10,27.027,2026-06-25T00:02:39.376-03:00,2026-06-25T02:30:19.095-03:00,2026-06-25T00:01:43.152327-03:00,2026-06-25T03:57:32.758106-03:00,Medio
2026-06-25,2026W26,jueves,00-03,noche,SLZBalSC2Fte,1-S5,front,1,4,0,0,2026-06-25T00:09:49.219-03:00,2026-06-25T00:09:49.219-03:00,2026-06-25T00:09:49.219-03:00,2026-06-25T03:34:33.046219-03:00,Bajo
2026-06-25,2026W26,jueves,00-03,noche,RicB1Ingreso,2-S4,front,1,14,10,1000,2026-06-25T00:03:33.135-03:00,2026-06-25T00:03:33.135-03:00,2026-06-25T00:03:33.135-03:00,2026-06-25T03:13:41.058412-03:00,Crítico
2026-06-26,2026W26,viernes,20-23,noche,RicIngCamFrente,2-S0,front,60,29,27,45,2026-06-26T20:13:44.434-03:00,2026-06-26T23:59:11.943-03:00,2026-06-26T20:04:49.137376-03:00,2026-06-26T23:59:11.943-03:00,Alto
2026-06-26,2026W26,viernes,20-23,noche,RicB1Ingreso,2-S4,front,4,1,1,25,2026-06-26T20:07:01.93-03:00,2026-06-26T23:55:55.453-03:00,2026-06-26T23:46:05.999203-03:00,2026-06-26T23:55:55.453-03:00,Medio
2026-06-26,2026W26,viernes,20-23,noche,SLZSalidaC1Fte,1-S7,front,77,42,7,9.091,2026-06-26T20:01:48.161-03:00,2026-06-26T23:49:43.411-03:00,2026-06-26T20:26:31.233757-03:00,2026-06-26T23:50:41.555049-03:00,Bajo
2026-06-26,2026W26,viernes,20-23,noche,RicPreIngInFr,2-S1,front,59,57,10,16.949,2026-06-26T20:16:58.763-03:00,2026-06-26T23:47:04.86-03:00,2026-06-26T20:07:24.347746-03:00,2026-06-26T23:57:54.256344-03:00,Medio
2026-06-26,2026W26,viernes,20-23,noche,SLZSalidaC2Fte,1-S7,front,1,2,0,0,2026-06-26T23:44:56.341-03:00,2026-06-26T23:44:56.341-03:00,2026-06-26T23:14:16.752282-03:00,2026-06-26T23:44:56.341-03:00,Bajo
2026-06-26,2026W26,viernes,20-23,noche,RicVolcable1,2-S9,front,5,3,3,60,2026-06-26T21:09:12.876-03:00,2026-06-26T23:26:58.795-03:00,2026-06-26T20:42:42.851813-03:00,2026-06-26T23:45:47.760136-03:00,Alto
2026-06-26,2026W26,viernes,20-23,noche,RicVolcable2,2-S9,front,10,6,4,40,2026-06-26T20:19:55.718-03:00,2026-06-26T23:25:49.752-03:00,2026-06-26T20:08:41.671137-03:00,2026-06-26T23:25:49.752-03:00,Alto
2026-06-26,2026W26,viernes,20-23,noche,SLZBalSC2Fte,1-S5,front,3,0,0,0,2026-06-26T22:08:44.95-03:00,2026-06-26T23:17:45.927-03:00,2026-06-26T23:17:45.927-03:00,2026-06-26T23:17:45.927-03:00,Bajo
2026-06-26,2026W26,viernes,20-23,noche,RicPreIngEgFr,2-S1,front,2,19,15,750,2026-06-26T21:36:59.131-03:00,2026-06-26T23:15:42.38-03:00,2026-06-26T20:26:56.748087-03:00,2026-06-26T23:15:42.38-03:00,Crítico
2026-06-26,2026W26,viernes,20-23,noche,SLZBalIngFte,1-S1,front,78,57,21,26.923,2026-06-26T20:24:54.807-03:00,2026-06-26T23:02:06.366-03:00,2026-06-26T20:12:22.391487-03:00,2026-06-26T23:58:36.957248-03:00,Medio
2026-06-26,2026W26,viernes,20-23,noche,SLZIngCamFrente,1-S0,front,70,54,13,18.571,2026-06-26T20:08:02.926-03:00,2026-06-26T22:58:27.624-03:00,2026-06-26T20:10:24.286875-03:00,2026-06-26T23:58:29.052862-03:00,Medio
2026-06-26,2026W26,viernes,20-23,noche,RicEgrCamFrente,2-S3,front,65,51,23,35.385,2026-06-26T20:00:36.318-03:00,2026-06-26T22:17:42.717-03:00,2026-06-26T20:02:24.810189-03:00,2026-06-26T23:51:31.036369-03:00,Alto
2026-06-26,2026W26,viernes,20-23,noche,RicCal01,2-S2,front,33,36,18,54.545,2026-06-26T20:02:25.802-03:00,2026-06-26T21:55:19.745-03:00,2026-06-26T20:00:30.179821-03:00,2026-06-26T23:55:25.14426-03:00,Alto
2026-06-26,2026W26,viernes,20-23,noche,RicCal02,2-S2,front,33,42,13,39.394,2026-06-26T20:01:22.589-03:00,2026-06-26T21:54:09.449-03:00,2026-06-26T20:10:59.404568-03:00,2026-06-26T23:50:19.714512-03:00,Alto
2026-06-26,2026W26,viernes,16-19,noche,RicEgrCamFrente,2-S3,front,45,6,4,8.889,2026-06-26T19:01:24.966-03:00,2026-06-26T19:59:59.675-03:00,2026-06-26T19:39:09.788104-03:00,2026-06-26T19:59:59.675-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicCal01,2-S2,front,13,1,1,7.692,2026-06-26T19:01:23.881-03:00,2026-06-26T19:59:45.293-03:00,2026-06-26T19:48:05.451576-03:00,2026-06-26T19:59:45.293-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,SLZIngCamFrente,1-S0,front,48,1,1,2.083,2026-06-26T19:01:03.893-03:00,2026-06-26T19:58:14.171-03:00,2026-06-26T19:48:29.063711-03:00,2026-06-26T19:58:14.171-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicCal02,2-S2,front,10,1,1,10,2026-06-26T19:02:56.444-03:00,2026-06-26T19:57:55.186-03:00,2026-06-26T19:57:55.186-03:00,2026-06-26T19:59:39.471353-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicPreIngInFr,2-S1,front,25,9,3,12,2026-06-26T19:05:02.173-03:00,2026-06-26T19:55:28.11-03:00,2026-06-26T19:02:34.296244-03:00,2026-06-26T19:55:39.119944-03:00,Medio
2026-06-26,2026W26,viernes,16-19,noche,SLZSalidaC1Fte,1-S7,front,24,0,0,0,2026-06-26T19:00:42.2-03:00,2026-06-26T19:53:57.639-03:00,2026-06-26T19:53:57.639-03:00,2026-06-26T19:53:57.639-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,SLZBalIngFte,1-S1,front,13,2,0,0,2026-06-26T19:24:41.94-03:00,2026-06-26T19:50:24.976-03:00,2026-06-26T19:45:13.093208-03:00,2026-06-26T19:50:24.976-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicIngCamFrente,2-S0,front,23,5,5,21.739,2026-06-26T19:02:24.082-03:00,2026-06-26T19:50:02.751-03:00,2026-06-26T19:32:14.135369-03:00,2026-06-26T19:53:49.137966-03:00,Medio
2026-06-26,2026W26,viernes,16-19,noche,SLZSalidaC2Fte,1-S7,front,2,1,1,50,2026-06-26T19:28:58.612-03:00,2026-06-26T19:49:32.536-03:00,2026-06-26T19:44:10.580645-03:00,2026-06-26T19:49:32.536-03:00,Alto
2026-06-26,2026W26,viernes,16-19,noche,RicB1Ingreso,2-S4,front,7,2,0,0,2026-06-26T19:18:40.657-03:00,2026-06-26T19:38:44.161-03:00,2026-06-26T19:38:44.161-03:00,2026-06-26T19:57:51.18468-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicVolcable1,2-S9,front,2,1,1,50,2026-06-26T19:12:08.465-03:00,2026-06-26T19:35:03.505-03:00,2026-06-26T19:19:07.855665-03:00,2026-06-26T19:35:03.505-03:00,Alto
2026-06-26,2026W26,viernes,16-19,noche,RicVolcable2,2-S9,front,2,0,0,0,2026-06-26T19:22:12.398-03:00,2026-06-26T19:29:05.221-03:00,2026-06-26T19:29:05.221-03:00,2026-06-26T19:29:05.221-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,RicCal06,2-S2,front,1,0,0,0,2026-06-26T19:05:11.685-03:00,2026-06-26T19:05:11.685-03:00,2026-06-26T19:05:11.685-03:00,2026-06-26T19:05:11.685-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,noche,SLZBalSC2Fte,1-S5,front,1,0,0,0,2026-06-26T19:02:11.189-03:00,2026-06-26T19:02:11.189-03:00,2026-06-26T19:02:11.189-03:00,2026-06-26T19:02:11.189-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,RicCal02,2-S2,front,43,8,0,0,2026-06-26T16:23:22.75-03:00,2026-06-26T18:59:57.763-03:00,2026-06-26T16:40:14.116922-03:00,2026-06-26T18:59:57.763-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,RicIngCamFrente,2-S0,front,66,6,6,9.091,2026-06-26T16:00:28.487-03:00,2026-06-26T18:59:36.634-03:00,2026-06-26T18:13:34.126402-03:00,2026-06-26T18:59:36.634-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,RicPreIngInFr,2-S1,front,62,17,6,9.677,2026-06-26T16:02:13.612-03:00,2026-06-26T18:59:00.789-03:00,2026-06-26T16:23:24.151594-03:00,2026-06-26T18:59:00.789-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,SLZSalidaC1Fte,1-S7,front,57,41,4,7.018,2026-06-26T16:03:57.927-03:00,2026-06-26T18:58:51.916-03:00,2026-06-26T16:05:20.839218-03:00,2026-06-26T18:58:51.916-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,SLZBalIngFte,1-S1,front,51,46,33,64.706,2026-06-26T16:06:31.034-03:00,2026-06-26T18:58:45.695-03:00,2026-06-26T16:00:37.69913-03:00,2026-06-26T18:58:45.695-03:00,Alto
2026-06-26,2026W26,viernes,16-19,dia,RicEgrCamFrente,2-S3,front,49,5,2,4.082,2026-06-26T16:15:37.346-03:00,2026-06-26T18:58:18.315-03:00,2026-06-26T16:07:59.958234-03:00,2026-06-26T18:58:18.315-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,RicCal01,2-S2,front,42,2,0,0,2026-06-26T16:28:18.971-03:00,2026-06-26T18:58:15.372-03:00,2026-06-26T16:48:19.650005-03:00,2026-06-26T18:58:15.372-03:00,Bajo
2026-06-26,2026W26,viernes,16-19,dia,SLZIngCamFrente,1-S0,front,53,20,0,0,2026-06-26T16:09:45.829-03:00,2026-06-26T18:57:15.397-03:00,2026-06-26T16:07:14.262993-03:00,2026-06-26T18:57:15.397-03:00,Bajo
