external_operation_id,plate_normalized,external_ingreso_at,external_salida_at,product_normalized,platform_normalized,planta_normalized,movement_type,source_file,reason
CTG_10233160663,AD934TQ,2026-06-26T22:23:00,2026-06-27T04:00:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133152762,AE508JJ,2026-06-26T19:23:00,2026-06-27T04:04:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233153050,PKC641,2026-06-26T21:57:00,2026-06-27T04:06:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136086,IXH795,2026-06-26T19:20:00,2026-06-27T04:10:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133147952,AB152IP,2026-06-26T19:34:00,2026-06-27T04:12:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133151396,IYI890,2026-06-26T20:25:00,2026-06-27T04:17:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133158156,TYI129,2026-06-26T20:07:00,2026-06-27T04:20:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133157325,MWP747,2026-06-26T22:09:00,2026-06-27T04:23:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233167257,AI020BN,2026-06-26T20:26:00,2026-06-27T04:24:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233161067,PQP970,2026-06-26T20:32:00,2026-06-27T04:25:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133152601,EXR646,2026-06-26T22:25:00,2026-06-27T04:26:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133164467,JAQ027,2026-06-26T22:06:00,2026-06-27T04:27:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133138689,OOD372,2026-06-26T20:54:00,2026-06-27T04:27:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133149996,DQP460,2026-06-26T22:30:00,2026-06-27T04:29:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133124437,KKM797,2026-06-26T22:05:00,2026-06-27T04:30:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133160415,CCK787,2026-06-26T22:08:00,2026-06-27T04:31:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233145101,SGH537,2026-06-26T10:10:00,2026-06-27T04:32:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133160516,KDX648,2026-06-26T22:09:00,2026-06-27T04:33:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133150852,AB168HB,2026-06-26T22:10:00,2026-06-27T04:35:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133152958,AA958HI,2026-06-26T22:30:00,2026-06-27T04:39:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133142785,AC812PK,2026-06-26T22:11:00,2026-06-27T04:40:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133157065,AD685JX,2026-06-26T22:07:00,2026-06-27T04:41:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133150037,HHP122,2026-06-26T22:35:00,2026-06-27T04:43:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133160366,AH776NX,2026-06-26T23:04:00,2026-06-27T04:49:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233165690,EYI229,2026-06-26T22:16:00,2026-06-27T04:50:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233162316,TYB116,2026-06-26T22:13:00,2026-06-27T04:55:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133153074,MPA773,2026-06-26T22:16:00,2026-06-27T04:55:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133163999,RNC875,2026-06-27T00:09:00,2026-06-27T04:57:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430770,JHB611,2026-06-26T18:18:00,2026-06-27T04:57:00,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133148902,AB935EM,2026-06-26T22:12:00,2026-06-27T04:57:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233144266,OIW924,2026-06-26T22:20:00,2026-06-27T04:59:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156438,JOS447,2026-06-26T22:24:00,2026-06-27T05:00:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233169098,ABA272,2026-06-26T23:06:00,2026-06-27T05:01:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133138563,AF296VF,2026-06-26T10:14:00,2026-06-27T05:02:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233162885,AH754YX,2026-06-26T22:28:00,2026-06-27T05:04:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233160550,AH273RH,2026-06-26T22:21:00,2026-06-27T05:10:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233159460,AF932QA,2026-06-26T22:33:00,2026-06-27T05:13:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233148950,MEG969,2026-06-26T22:20:00,2026-06-27T05:16:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319645,AG263EZ,2026-06-27T04:18:00,2026-06-27T05:16:00,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,AVELLANEDA,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233161210,AG843VW,2026-06-26T22:22:00,2026-06-27T05:17:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156016,AE422TI,2026-06-26T22:41:00,2026-06-27T05:18:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133160333,OVL175,2026-06-26T23:45:00,2026-06-27T05:22:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133138736,BQT195,2026-06-27T01:00:00,2026-06-27T05:25:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156800,AE738EV,2026-06-27T00:39:00,2026-06-27T05:27:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233145597,GWQ265,2026-06-26T10:17:00,2026-06-27T05:34:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133138531,AA247JG,2026-06-26T16:17:00,2026-06-27T05:35:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233158122,JQB719,2026-06-26T22:34:00,2026-06-27T05:37:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133139578,AC061OQ,2026-06-26T22:36:00,2026-06-27T05:48:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233143552,KRX540,2026-06-26T22:37:00,2026-06-27T05:50:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233153034,ESK872,2026-06-26T22:44:00,2026-06-27T05:55:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133151252,ROU507,2026-06-26T22:38:00,2026-06-27T06:00:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430773,RND344,2026-06-25T17:04:00,2026-06-27T06:07:00,LEÑA CORTA SELECC,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133147119,AB974FB,2026-06-26T22:52:00,2026-06-27T06:09:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133081174,FKN599,2026-06-26T13:09:00,2026-06-27T06:09:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133154555,GPG565,2026-06-27T01:25:00,2026-06-27T06:14:00,GIRASOL,VOLCABLE_1,RICARDONE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133163826,KUT425,2026-06-26T22:42:00,2026-06-27T06:16:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133151332,RMF468,2026-06-26T22:43:00,2026-06-27T06:23:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133161249,MBM579,2026-06-26T22:57:00,2026-06-27T06:27:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233166428,RXA123,2026-06-26T22:53:00,2026-06-27T06:35:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233143851,EAF258,2026-06-26T14:08:00,2026-06-27T06:38:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418892,JIA232,2026-06-26T15:36:00,2026-06-27T06:52:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233145825,HHH181,2026-06-26T14:41:00,2026-06-27T07:08:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430777,RQE231,2026-06-26T13:08:00,2026-06-27T07:15:00,LEÑA CORTA,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233168097,EPK535,2026-06-26T22:54:00,2026-06-27T07:21:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430778,DZH986,2026-06-26T12:23:00,2026-06-27T07:23:00,LEÑA CORTA,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133141990,VUM638,2026-06-26T23:01:00,2026-06-27T07:25:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133142135,STD324,2026-06-26T23:01:00,2026-06-27T07:26:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156183,AE886SA,2026-06-26T23:07:00,2026-06-27T07:27:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156655,AC648LL,2026-06-26T23:15:00,2026-06-27T07:33:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133126361,DQF373,2026-06-26T17:25:00,2026-06-27T07:35:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133162068,KCX278,2026-06-26T23:12:00,2026-06-27T07:40:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133157644,AH663MB,2026-06-27T01:44:00,2026-06-27T07:44:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133151172,GON259,2026-06-26T23:03:00,2026-06-27T07:47:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319646,AC108UI,2026-06-27T07:07:00,2026-06-27T07:48:00,DDG BURLANDA SECA DE MAIZ SIN SOLUBLES,DEPOSITO_BURLANDAS,AVELLANEDA,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133159403,AI097YF,2026-06-26T23:16:00,2026-06-27T07:51:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418893,OFG785,2026-06-27T05:55:00,2026-06-27T07:56:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233154422,AD709GM,2026-06-26T23:20:00,2026-06-27T08:00:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133124430,AC222EM,2026-06-26T17:27:00,2026-06-27T08:03:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133163825,OTB556,2026-06-26T23:50:00,2026-06-27T08:15:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319647,AF019SV,2026-06-27T07:15:00,2026-06-27T08:17:00,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,AVELLANEDA,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233162753,MEN669,2026-06-26T23:41:00,2026-06-27T08:19:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418894,MKA348,2026-06-27T00:34:00,2026-06-27T08:23:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133156861,MYL833,2026-06-26T23:41:00,2026-06-27T08:30:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133143586,BSM064,2026-06-26T19:57:00,2026-06-27T08:36:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133160631,OTS106,2026-06-26T23:51:00,2026-06-27T08:40:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418895,OGA047,2026-06-27T04:29:00,2026-06-27T08:43:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133146999,CHM583,2026-06-26T23:53:00,2026-06-27T08:44:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133147713,FGD698,2026-06-26T23:17:00,2026-06-27T08:50:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418896,JIA232,2026-06-27T08:26:00,2026-06-27T08:55:00,TIERRA DESC FILTROS,,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133143881,AWL247,2026-06-26T19:59:00,2026-06-27T08:56:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133143731,EVC258,2026-06-26T23:54:00,2026-06-27T09:05:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133169176,BPJ994,2026-06-27T01:36:00,2026-06-27T09:06:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133143605,HVG629,2026-06-26T23:55:00,2026-06-27T09:14:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418897,AD887XZ,2026-06-27T05:03:00,2026-06-27T09:20:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133127318,DEG629,2026-06-26T23:57:00,2026-06-27T09:22:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418898,FDX990,2026-06-27T06:52:00,2026-06-27T09:23:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133152081,PQP293,2026-06-27T00:04:00,2026-06-27T09:25:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136211,VYA553,2026-06-26T18:09:00,2026-06-27T09:27:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133152397,AB263IF,2026-06-27T00:05:00,2026-06-27T09:32:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133150831,AA252VW,2026-06-27T00:08:00,2026-06-27T09:38:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233166724,MZP447,2026-06-26T23:56:00,2026-06-27T09:44:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418899,KWO040,2026-06-27T06:00:00,2026-06-27T09:48:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133136253,EET265,2026-06-26T18:17:00,2026-06-27T09:50:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133155636,EJH856,2026-06-27T00:06:00,2026-06-27T09:54:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200430785,AH210AI,2026-06-27T06:56:00,2026-06-27T09:56:00,CHIP DE PINO,PLAYA_LEÑA_Y_CHIP,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000200319648,AF499NG,2026-06-27T08:11:00,2026-06-27T09:59:00,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,AVELLANEDA,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233164620,AB930VZ,2026-06-26T23:00:00,2026-06-27T09:59:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133147318,AG607WK,2026-06-27T00:10:00,2026-06-27T10:04:00,SOJA,VOLCABLE_PTO_3,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133147431,AF680SK,2026-06-27T00:11:00,2026-06-27T10:05:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133155173,AE255EF,2026-06-26T23:59:00,2026-06-27T10:08:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
COMPROB_000400418900,EMU873,2026-06-27T06:53:00,2026-06-27T10:10:00,AC GIRASOL OLEICO REFINADO,ACEITE_OSL,TERMINAL_EMBARQUE,EGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233167306,AH386HW,2026-06-27T00:19:00,2026-06-27T10:13:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133163785,AA122GZ,2026-06-27T00:18:00,2026-06-27T10:14:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133144590,OZF439,2026-06-26T20:03:00,2026-06-27T10:21:00,MAIZ,CELDA_171_-_CENTRO,AVELLANEDA,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10133149954,KWA734,2026-06-27T00:34:00,2026-06-27T10:21:00,SOJA,VOLCABLE_PTO_5,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
CTG_10233163947,FFK429,2026-06-27T00:23:00,2026-06-27T10:22:00,SOJA,VOLCABLE_PTO_2,TERMINAL_EMBARQUE,INGRESO,MovimientosPorContrato_20260627.xlsx,NO_TRUCKFLOW_MATCH
