external_operation_id,plate_normalized,product_normalized,platform_normalized,external_ingreso_at,external_calado_at,external_salida_at,source_date,no_truckflow_reason,nearest_truckflow_journey_uid,nearest_truckflow_start_time,nearest_truckflow_end_time,nearest_time_delta_min,same_plate_journey_count,same_plate_journey_count_in_period,same_plate_journey_count_in_window,fuzzy_plate_candidates,diagnostic_detail
CTG_10133156725,VRV487,SOJA,VOLCABLE_PTO_3,2026-06-26T20:24:00,2026-06-26T21:38:00,2026-06-27T01:32:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133150258,AC448UC,SOJA,VOLCABLE_PTO_5,2026-06-26T18:48:00,2026-06-26T20:38:00,2026-06-27T01:33:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133150338,AZS144,SOJA,VOLCABLE_PTO_5,2026-06-26T19:10:00,2026-06-26T20:50:00,2026-06-27T01:37:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233162907,FZR283,SOJA,VOLCABLE_PTO_2,2026-06-26T20:33:00,2026-06-26T21:57:00,2026-06-27T01:39:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233166838,CRU969,SOJA,VOLCABLE_PTO_3,2026-06-26T20:27:00,2026-06-26T21:48:00,2026-06-27T01:41:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133142879,GZO504,SOJA,VOLCABLE_PTO_5,2026-06-26T18:19:00,2026-06-26T20:13:00,2026-06-27T01:45:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233161661,OKH237,SOJA,VOLCABLE_PTO_2,2026-06-26T20:38:00,2026-06-26T21:59:00,2026-06-27T01:46:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233146645,AI208DC,SOJA,VOLCABLE_PTO_5,2026-06-26T19:22:00,2026-06-26T21:02:00,2026-06-27T01:47:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233153556,SHA456,SOJA,VOLCABLE_PTO_3,2026-06-26T20:52:00,2026-06-26T22:04:00,2026-06-27T01:48:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133161506,KKS778,SOJA,VOLCABLE_PTO_3,2026-06-26T21:09:00,2026-06-26T22:11:00,2026-06-27T01:51:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233152441,ATT247,SOJA,VOLCABLE_PTO_2,2026-06-26T20:51:00,2026-06-26T22:03:00,2026-06-27T01:52:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138036,AE398PP,MAIZ,CELDA_171_-_CENTRO,2026-06-26T08:51:00,2026-06-26T12:18:00,2026-06-27T01:54:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133139524,JMS743,SOJA,VOLCABLE_PTO_2,2026-06-26T20:53:00,2026-06-26T22:06:00,2026-06-27T01:58:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233167636,UNX312,SOJA,VOLCABLE_PTO_3,2026-06-26T21:03:00,2026-06-26T22:08:00,2026-06-27T01:59:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233157942,AE646GM,SOJA,VOLCABLE_PTO_2,2026-06-26T21:05:00,2026-06-26T22:10:00,2026-06-27T02:04:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133163470,HAL485,SOJA,VOLCABLE_PTO_5,2026-06-26T19:55:00,2026-06-26T21:20:00,2026-06-27T02:08:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133140700,HCO481,GIRASOL,VOLCABLE_1,2026-06-26T22:04:00,2026-06-26T22:46:00,2026-06-27T02:09:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133147564,AH786DH,SOJA,VOLCABLE_PTO_2,2026-06-26T21:23:00,2026-06-26T22:17:00,2026-06-27T02:10:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133147709,AB244PM,SOJA,VOLCABLE_PTO_3,2026-06-26T21:23:00,2026-06-26T22:13:00,2026-06-27T02:11:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138381,AD678LW,SOJA,VOLCABLE_PTO_3,2026-06-26T21:31:00,2026-06-26T22:19:00,2026-06-27T02:13:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133118952,AE110WH,SOJA,VOLCABLE_PTO_2,2026-06-26T21:35:00,2026-06-26T22:21:00,2026-06-27T02:14:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133162661,HKI697,SOJA,VOLCABLE_PTO_2,2026-06-26T21:47:00,2026-06-26T22:25:00,2026-06-27T02:18:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133119044,AB170UF,SOJA,VOLCABLE_PTO_3,2026-06-26T21:34:00,2026-06-26T22:22:00,2026-06-27T02:21:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133127144,RQE570,MAIZ,CELDA_171_-_CENTRO,2026-06-26T07:28:00,2026-06-26T09:57:00,2026-06-27T02:28:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133118839,OLM973,SOJA,VOLCABLE_PTO_2,2026-06-26T21:35:00,2026-06-26T22:24:00,2026-06-27T02:31:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133156585,MJS924,SOJA,VOLCABLE_PTO_5,2026-06-26T20:26:00,2026-06-26T21:43:00,2026-06-27T02:33:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133151558,KYF307,SOJA,VOLCABLE_PTO_5,2026-06-26T20:28:00,2026-06-26T21:47:00,2026-06-27T02:36:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10100493893,AH321TK,SOJA,VOLCABLE_PTO_5,2026-06-26T22:18:00,2026-06-26T23:18:00,2026-06-27T02:42:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138663,LDX760,GIRASOL,VOLCABLE_1,2026-06-26T22:14:00,2026-06-26T22:48:00,2026-06-27T02:51:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138848,AG700LA,MAIZ,CELDA_171_-_CENTRO,2026-06-26T08:59:00,2026-06-26T12:24:00,2026-06-27T02:58:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133149570,AA447PH,SOJA,VOLCABLE_PTO_5,2026-06-26T22:13:00,2026-06-26T23:12:00,2026-06-27T03:04:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133146769,NIX919,SOJA,VOLCABLE_PTO_5,2026-06-26T21:58:00,2026-06-26T22:30:00,2026-06-27T03:06:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133146491,NHB130,SOJA,VOLCABLE_PTO_5,2026-06-26T21:59:00,2026-06-26T22:33:00,2026-06-27T03:10:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233143404,UQW840,MAIZ,CELDA_171_-_CENTRO,2026-06-26T09:29:00,2026-06-26T12:32:00,2026-06-27T03:23:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133167307,TJP375,SOJA,VOLCABLE_PTO_5,2026-06-26T22:19:00,2026-06-26T23:20:00,2026-06-27T03:28:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233162051,VCI376,SOJA,VOLCABLE_PTO_5,2026-06-26T22:24:00,2026-06-26T23:30:00,2026-06-27T03:31:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133152160,OUP664,SOJA,VOLCABLE_PTO_2,2026-06-26T21:48:00,2026-06-26T22:27:00,2026-06-27T03:40:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133156114,AI007FJ,SOJA,VOLCABLE_PTO_3,2026-06-26T18:43:00,2026-06-26T20:33:00,2026-06-27T03:42:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138272,AD671JM,SOJA,VOLCABLE_PTO_2,2026-06-26T18:44:00,2026-06-26T20:35:00,2026-06-27T03:43:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133149869,AA292TE,SOJA,VOLCABLE_PTO_3,2026-06-26T22:01:00,2026-06-26T22:35:00,2026-06-27T03:47:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233155752,KHL153,GIRASOL,VOLCABLE_1,2026-06-26T22:15:00,2026-06-26T22:51:00,2026-06-27T03:53:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133134946,AC071AA,MAIZ,CELDA_171_-_CENTRO,2026-06-26T09:53:00,2026-06-26T12:38:00,2026-06-27T03:53:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233157316,AD542VA,SOJA,VOLCABLE_PTO_5,2026-06-26T21:26:00,2026-06-26T22:18:00,2026-06-27T03:53:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233158642,OSO405,SOJA,VOLCABLE_PTO_3,2026-06-26T19:11:00,2026-06-26T20:52:00,2026-06-27T03:55:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133147802,AH972SC,SOJA,VOLCABLE_PTO_2,2026-06-26T19:03:00,2026-06-26T20:43:00,2026-06-27T03:57:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133151135,DHY514,SOJA,VOLCABLE_PTO_2,2026-06-26T19:12:00,2026-06-26T20:53:00,2026-06-27T03:58:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133159990,AD994XF,SOJA,VOLCABLE_PTO_3,2026-06-26T19:19:00,2026-06-26T20:56:00,2026-06-27T03:59:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233160663,AD934TQ,SOJA,VOLCABLE_PTO_5,2026-06-26T22:23:00,2026-06-26T23:28:00,2026-06-27T04:00:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133152762,AE508JJ,SOJA,VOLCABLE_PTO_3,2026-06-26T19:23:00,2026-06-26T21:04:00,2026-06-27T04:04:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233153050,PKC641,SOJA,VOLCABLE_PTO_2,2026-06-26T21:57:00,2026-06-26T22:28:00,2026-06-27T04:06:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133136086,IXH795,SOJA,VOLCABLE_PTO_2,2026-06-26T19:20:00,2026-06-26T20:58:00,2026-06-27T04:10:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133147952,AB152IP,SOJA,VOLCABLE_PTO_3,2026-06-26T19:34:00,2026-06-26T21:12:00,2026-06-27T04:12:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133151396,IYI890,SOJA,VOLCABLE_PTO_3,2026-06-26T20:25:00,2026-06-26T21:41:00,2026-06-27T04:17:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133158156,TYI129,SOJA,VOLCABLE_PTO_2,2026-06-26T20:07:00,2026-06-26T21:23:00,2026-06-27T04:20:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133157325,MWP747,SOJA,VOLCABLE_PTO_5,2026-06-26T22:09:00,2026-06-26T23:06:00,2026-06-27T04:23:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233167257,AI020BN,SOJA,VOLCABLE_PTO_2,2026-06-26T20:26:00,2026-06-26T21:45:00,2026-06-27T04:24:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233161067,PQP970,SOJA,VOLCABLE_PTO_3,2026-06-26T20:32:00,2026-06-26T21:55:00,2026-06-27T04:25:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133152601,EXR646,SOJA,VOLCABLE_PTO_5,2026-06-26T22:25:00,2026-06-26T23:35:00,2026-06-27T04:26:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133164467,JAQ027,SOJA,VOLCABLE_PTO_3,2026-06-26T22:06:00,2026-06-26T22:58:00,2026-06-27T04:27:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138689,OOD372,GIRASOL,VOLCABLE_1,2026-06-26T20:54:00,2026-06-26T22:42:00,2026-06-27T04:27:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133149996,DQP460,SOJA,VOLCABLE_PTO_5,2026-06-26T22:30:00,2026-06-26T23:36:00,2026-06-27T04:29:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133124437,KKM797,SOJA,VOLCABLE_PTO_2,2026-06-26T22:05:00,2026-06-26T22:56:00,2026-06-27T04:30:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133160415,CCK787,SOJA,VOLCABLE_PTO_2,2026-06-26T22:08:00,2026-06-26T23:01:00,2026-06-27T04:31:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233145101,SGH537,MAIZ,CELDA_171_-_CENTRO,2026-06-26T10:10:00,2026-06-26T12:55:00,2026-06-27T04:32:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133160516,KDX648,SOJA,VOLCABLE_PTO_3,2026-06-26T22:09:00,2026-06-26T23:02:00,2026-06-27T04:33:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133150852,AB168HB,SOJA,VOLCABLE_PTO_2,2026-06-26T22:10:00,2026-06-26T23:08:00,2026-06-27T04:35:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133152958,AA958HI,SOJA,VOLCABLE_PTO_5,2026-06-26T22:30:00,2026-06-26T23:38:00,2026-06-27T04:39:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133142785,AC812PK,SOJA,VOLCABLE_PTO_2,2026-06-26T22:11:00,2026-06-26T23:09:00,2026-06-27T04:40:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133157065,AD685JX,SOJA,VOLCABLE_PTO_3,2026-06-26T22:07:00,2026-06-26T22:59:00,2026-06-27T04:41:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133150037,HHP122,SOJA,VOLCABLE_PTO_5,2026-06-26T22:35:00,2026-06-26T23:44:00,2026-06-27T04:43:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133160366,AH776NX,SOJA,VOLCABLE_PTO_5,2026-06-26T23:04:00,2026-06-27T00:12:00,2026-06-27T04:49:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233165690,EYI229,SOJA,VOLCABLE_PTO_3,2026-06-26T22:16:00,2026-06-26T23:17:00,2026-06-27T04:50:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233162316,TYB116,SOJA,VOLCABLE_PTO_2,2026-06-26T22:13:00,2026-06-26T23:14:00,2026-06-27T04:55:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133153074,MPA773,SOJA,VOLCABLE_PTO_3,2026-06-26T22:16:00,2026-06-26T23:16:00,2026-06-27T04:55:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133163999,RNC875,GIRASOL,VOLCABLE_1,2026-06-27T00:09:00,2026-06-27T01:14:00,2026-06-27T04:57:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200430770,JHB611,CHIP DE EUCALIPTUS,PLAYA_LEÑA_Y_CHIP,2026-06-26T18:18:00,,2026-06-27T04:57:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133148902,AB935EM,SOJA,VOLCABLE_PTO_2,2026-06-26T22:12:00,2026-06-26T23:11:00,2026-06-27T04:57:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233144266,OIW924,SOJA,VOLCABLE_PTO_3,2026-06-26T22:20:00,2026-06-26T23:21:00,2026-06-27T04:59:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133156438,JOS447,SOJA,VOLCABLE_PTO_2,2026-06-26T22:24:00,2026-06-26T23:29:00,2026-06-27T05:00:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233169098,ABA272,SOJA,VOLCABLE_PTO_5,2026-06-26T23:06:00,2026-06-27T00:13:00,2026-06-27T05:01:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138563,AF296VF,MAIZ,CELDA_171_-_CENTRO,2026-06-26T10:14:00,2026-06-26T13:05:00,2026-06-27T05:02:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233162885,AH754YX,SOJA,VOLCABLE_PTO_3,2026-06-26T22:28:00,2026-06-26T23:32:00,2026-06-27T05:04:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233160550,AH273RH,SOJA,VOLCABLE_PTO_2,2026-06-26T22:21:00,2026-06-26T23:25:00,2026-06-27T05:10:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233159460,AF932QA,SOJA,VOLCABLE_PTO_3,2026-06-26T22:33:00,2026-06-26T23:40:00,2026-06-27T05:13:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233148950,MEG969,SOJA,VOLCABLE_PTO_5,2026-06-26T22:20:00,2026-06-26T23:23:00,2026-06-27T05:16:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200319645,AG263EZ,ALCOHOL ETILICO ANHIDRO P/ BIOCOMB ORIG CEREAL,T1002,2026-06-27T04:18:00,,2026-06-27T05:16:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233161210,AG843VW,SOJA,VOLCABLE_PTO_2,2026-06-26T22:22:00,2026-06-26T23:26:00,2026-06-27T05:17:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133156016,AE422TI,SOJA,VOLCABLE_PTO_3,2026-06-26T22:41:00,2026-06-26T23:49:00,2026-06-27T05:18:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133160333,OVL175,SOJA,VOLCABLE_PTO_5,2026-06-26T23:45:00,2026-06-27T00:29:00,2026-06-27T05:22:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138736,BQT195,GIRASOL,VOLCABLE_1,2026-06-27T01:00:00,2026-06-27T04:35:00,2026-06-27T05:25:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133156800,AE738EV,SOJA,VOLCABLE_PTO_5,2026-06-27T00:39:00,2026-06-27T01:16:00,2026-06-27T05:27:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233145597,GWQ265,MAIZ,CELDA_171_-_CENTRO,2026-06-26T10:17:00,2026-06-26T13:14:00,2026-06-27T05:34:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133138531,AA247JG,SOJA,VOLCABLE_PTO_5,2026-06-26T16:17:00,2026-06-26T17:15:00,2026-06-27T05:35:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233158122,JQB719,SOJA,VOLCABLE_PTO_2,2026-06-26T22:34:00,2026-06-26T23:42:00,2026-06-27T05:37:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133139578,AC061OQ,SOJA,VOLCABLE_PTO_2,2026-06-26T22:36:00,2026-06-26T23:45:00,2026-06-27T05:48:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233143552,KRX540,SOJA,VOLCABLE_PTO_2,2026-06-26T22:37:00,2026-06-26T23:48:00,2026-06-27T05:50:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10233153034,ESK872,SOJA,VOLCABLE_PTO_2,2026-06-26T22:44:00,2026-06-26T23:56:00,2026-06-27T05:55:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133151252,ROU507,SOJA,VOLCABLE_PTO_2,2026-06-26T22:38:00,2026-06-26T23:51:00,2026-06-27T06:00:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
COMPROB_000200430773,RND344,LEÑA CORTA SELECC,PLAYA_LEÑA_Y_CHIP,2026-06-25T17:04:00,,2026-06-27T06:07:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133147119,AB974FB,SOJA,VOLCABLE_PTO_2,2026-06-26T22:52:00,2026-06-26T23:58:00,2026-06-27T06:09:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133081174,FKN599,MAIZ,CELDA_171_-_CENTRO,2026-06-26T13:09:00,2026-06-26T13:25:00,2026-06-27T06:09:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133154555,GPG565,GIRASOL,VOLCABLE_1,2026-06-27T01:25:00,2026-06-27T04:39:00,2026-06-27T06:14:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133163826,KUT425,SOJA,VOLCABLE_PTO_2,2026-06-26T22:42:00,2026-06-26T23:53:00,2026-06-27T06:16:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
CTG_10133151332,RMF468,SOJA,VOLCABLE_PTO_2,2026-06-26T22:43:00,2026-06-26T23:54:00,2026-06-27T06:23:00,2026-06-27,NO_TRUCKFLOW_EXACT_PLATE_MATCH,,,,0,0,0,0,0,plate_not_in_any_journey
