executive_circuit_code,journey_id,plate,from_logical,to_logical,transition_label,duration_min
R8,bd8e8ccc-660b-4053-bc45-ec4d280873d0__cycle_1,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,3.59
R1,5ae3f6b4-5e5a-4195-ade4-3fb18c398f4e,,INGRESO,CALADA,ingreso → calada,20.98
R1,5ae3f6b4-5e5a-4195-ade4-3fb18c398f4e,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,5.57
R7,e03ae75c-6c45-4c4b-afb4-9ef3c730da63__cycle_2,,INGRESO,EGRESO,ingreso → egreso,5.01
R7,9883b7e5-eb96-492a-8712-802916ff6fb4__cycle_2,,INGRESO,EGRESO,ingreso → egreso,5.60
R7,84408d9d-00ef-4f22-89cd-1f3e49f823b0__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.59
R7,84408d9d-00ef-4f22-89cd-1f3e49f823b0__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,3.51
R7,6ae289b0-6d42-4491-9468-fa455e322364,,INGRESO,PREINGRESO,ingreso → preingreso,2.33
R7,6ae289b0-6d42-4491-9468-fa455e322364,,PREINGRESO,CALADA,preingreso → calada,12.48
R7,6ae289b0-6d42-4491-9468-fa455e322364,,CALADA,EGRESO,calada → egreso,240.69
R7,87fb8beb-cc9a-40c0-937c-cf56efd77ce8,,INGRESO,PREINGRESO,ingreso → preingreso,1.50
R7,87fb8beb-cc9a-40c0-937c-cf56efd77ce8,,PREINGRESO,CALADA,preingreso → calada,13.15
R7,87fb8beb-cc9a-40c0-937c-cf56efd77ce8,,CALADA,EGRESO,calada → egreso,8.70
R7,87fb8beb-cc9a-40c0-937c-cf56efd77ce8,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.40
R7,87fb8beb-cc9a-40c0-937c-cf56efd77ce8,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,55.86
R7,8ba72884-00b8-4c7d-ac1e-f9f268ab0c1b__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.78
R7,8ba72884-00b8-4c7d-ac1e-f9f268ab0c1b__cycle_2,,PREINGRESO,EGRESO,preingreso → egreso,2.23
R1,e4636159-c15e-46e1-a9e8-d08422a015e0__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R1,e4636159-c15e-46e1-a9e8-d08422a015e0__cycle_2,,PREINGRESO,CALADA,preingreso → calada,11.39
R1,e4636159-c15e-46e1-a9e8-d08422a015e0__cycle_2,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,5.32
R8,ea35c3bc-6f36-4f97-ab0a-3d85a34d0d51__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,1.42
R8,ea35c3bc-6f36-4f97-ab0a-3d85a34d0d51__cycle_1,,PREINGRESO,LIQUIDO,preingreso → líquido,8.54
R8,ea35c3bc-6f36-4f97-ab0a-3d85a34d0d51__cycle_1,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,5.92
R1,70f25588-7456-4458-a167-3c74bc353efa,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R1,70f25588-7456-4458-a167-3c74bc353efa,,PREINGRESO,CALADA,preingreso → calada,8.90
R1,70f25588-7456-4458-a167-3c74bc353efa,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,5.98
R8,3615a67a-3c88-4ebc-a77a-2934ef3764ee__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,2.09
R8,3615a67a-3c88-4ebc-a77a-2934ef3764ee__cycle_1,,PREINGRESO,LIQUIDO,preingreso → líquido,12.37
R8,3615a67a-3c88-4ebc-a77a-2934ef3764ee__cycle_1,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,4.84
R8,3615a67a-3c88-4ebc-a77a-2934ef3764ee__cycle_1,,INGRESO,LIQUIDO,ingreso → líquido,7.46
R8,3615a67a-3c88-4ebc-a77a-2934ef3764ee__cycle_1,,PREINGRESO,BALANZA_INGRESO,preingreso → balanza ingreso,8.80
R8,b7b35f11-e562-4c76-b8a0-b263ec2c01f4__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R8,b7b35f11-e562-4c76-b8a0-b263ec2c01f4__cycle_1,,PREINGRESO,LIQUIDO,preingreso → líquido,7.12
R8,b7b35f11-e562-4c76-b8a0-b263ec2c01f4__cycle_1,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,5.59
R7,af3828c6-8920-43e2-a044-8c7018f217e2__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.58
R7,af3828c6-8920-43e2-a044-8c7018f217e2__cycle_2,,PREINGRESO,CALADA,preingreso → calada,92.10
R7,af3828c6-8920-43e2-a044-8c7018f217e2__cycle_2,,CALADA,EGRESO,calada → egreso,16.91
R7,af3828c6-8920-43e2-a044-8c7018f217e2__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,8.98
R7,af3828c6-8920-43e2-a044-8c7018f217e2__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,26.70
R7,77db4efb-834d-436e-a904-2efd1eded1c0,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,77db4efb-834d-436e-a904-2efd1eded1c0,,PREINGRESO,EGRESO,preingreso → egreso,185.93
R1,02997acf-b57e-4cf7-a41e-ca196a919e17,,INGRESO,PREINGRESO,ingreso → preingreso,2.17
R1,02997acf-b57e-4cf7-a41e-ca196a919e17,,PREINGRESO,CALADA,preingreso → calada,169.25
R1,02997acf-b57e-4cf7-a41e-ca196a919e17,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,5.96
R7,d11a9445-f453-429d-ad08-86d36ee66071,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R7,d11a9445-f453-429d-ad08-86d36ee66071,,PREINGRESO,CALADA,preingreso → calada,166.50
R7,d11a9445-f453-429d-ad08-86d36ee66071,,CALADA,EGRESO,calada → egreso,6.10
R7,d11a9445-f453-429d-ad08-86d36ee66071,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,7.98
R7,d11a9445-f453-429d-ad08-86d36ee66071,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,22.20
R7,675990d4-1ca6-48a2-90d5-6d1c98b1996a,,INGRESO,PREINGRESO,ingreso → preingreso,2.58
R7,675990d4-1ca6-48a2-90d5-6d1c98b1996a,,PREINGRESO,CALADA,preingreso → calada,161.00
R7,675990d4-1ca6-48a2-90d5-6d1c98b1996a,,CALADA,EGRESO,calada → egreso,7.76
R7,675990d4-1ca6-48a2-90d5-6d1c98b1996a,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,7.40
R7,675990d4-1ca6-48a2-90d5-6d1c98b1996a,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,17.10
R1,7456ab59-8138-41ce-8835-c2b9d04f4190,,INGRESO,PREINGRESO,ingreso → preingreso,1.25
R1,7456ab59-8138-41ce-8835-c2b9d04f4190,,PREINGRESO,CALADA,preingreso → calada,159.92
R1,7456ab59-8138-41ce-8835-c2b9d04f4190,,CALADA,BALANZA_INGRESO,calada → balanza ingreso,9.88
R7,ffa784c6-4651-4fa9-aa23-ff52f7a7ffe2,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,ffa784c6-4651-4fa9-aa23-ff52f7a7ffe2,,PREINGRESO,CALADA,preingreso → calada,168.66
R7,ffa784c6-4651-4fa9-aa23-ff52f7a7ffe2,,CALADA,EGRESO,calada → egreso,7.27
R7,ffa784c6-4651-4fa9-aa23-ff52f7a7ffe2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.57
R7,ffa784c6-4651-4fa9-aa23-ff52f7a7ffe2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,21.00
R7,d1099526-ade7-40c9-98b5-95488ac57308__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.42
R7,d1099526-ade7-40c9-98b5-95488ac57308__cycle_2,,PREINGRESO,CALADA,preingreso → calada,170.33
R7,d1099526-ade7-40c9-98b5-95488ac57308__cycle_2,,CALADA,EGRESO,calada → egreso,6.51
R7,d1099526-ade7-40c9-98b5-95488ac57308__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.40
R7,d1099526-ade7-40c9-98b5-95488ac57308__cycle_2,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,30.19
R7,e752d75c-41e5-434a-9cde-ab822251b320,,INGRESO,CALADA,ingreso → calada,172.91
R7,e752d75c-41e5-434a-9cde-ab822251b320,,CALADA,EGRESO,calada → egreso,6.94
R7,3a7c7174-e945-4fd5-831d-4e86d3d40ca4,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,6.79
R7,3a7c7174-e945-4fd5-831d-4e86d3d40ca4,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,13.40
R7,3a7c7174-e945-4fd5-831d-4e86d3d40ca4,,INGRESO,PREINGRESO,ingreso → preingreso,2.83
R7,3a7c7174-e945-4fd5-831d-4e86d3d40ca4,,PREINGRESO,CALADA,preingreso → calada,178.56
R7,3a7c7174-e945-4fd5-831d-4e86d3d40ca4,,CALADA,EGRESO,calada → egreso,21.62
R7,fafae4b6-28cc-407b-9d5a-b44ffd4d5aaf,,INGRESO,PREINGRESO,ingreso → preingreso,1.33
R7,fafae4b6-28cc-407b-9d5a-b44ffd4d5aaf,,CALADA,EGRESO,calada → egreso,6.27
R7,e2d27ac7-ff1b-4606-8ab3-0df396e81b59,,INGRESO,PREINGRESO,ingreso → preingreso,2.50
R7,e2d27ac7-ff1b-4606-8ab3-0df396e81b59,,PREINGRESO,CALADA,preingreso → calada,168.24
R7,e2d27ac7-ff1b-4606-8ab3-0df396e81b59,,CALADA,EGRESO,calada → egreso,14.44
R7,e2d27ac7-ff1b-4606-8ab3-0df396e81b59,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.06
R7,e2d27ac7-ff1b-4606-8ab3-0df396e81b59,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,37.00
R7,d9ae8c5d-468d-4c20-beb8-e3068ebe33e4__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.92
R7,d9ae8c5d-468d-4c20-beb8-e3068ebe33e4__cycle_3,,PREINGRESO,CALADA,preingreso → calada,170.85
R7,d9ae8c5d-468d-4c20-beb8-e3068ebe33e4__cycle_3,,CALADA,EGRESO,calada → egreso,11.91
R7,d9ae8c5d-468d-4c20-beb8-e3068ebe33e4__cycle_3,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.82
R7,d9ae8c5d-468d-4c20-beb8-e3068ebe33e4__cycle_3,,SL_INGRESO,SL_EGRESO,san lorenzo ingreso → egreso san lorenzo,40.28
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,INGRESO,PREINGRESO,ingreso → preingreso,2.75
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,PREINGRESO,CALADA,preingreso → calada,177.57
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,CALADA,EGRESO,calada → egreso,6.53
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.07
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,3.23
R7,2e459c4c-e13a-4915-95d9-433da782ce40,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,32.00
R7,c54068e2-5766-4050-89ad-c5c405308d83,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,c54068e2-5766-4050-89ad-c5c405308d83,,PREINGRESO,CALADA,preingreso → calada,173.32
R7,c54068e2-5766-4050-89ad-c5c405308d83,,CALADA,EGRESO,calada → egreso,14.36
R7,c54068e2-5766-4050-89ad-c5c405308d83,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,12.48
R7,c54068e2-5766-4050-89ad-c5c405308d83,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,142.58
R7,c54068e2-5766-4050-89ad-c5c405308d83,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,65.40
R7,a55966cd-769e-4bad-a39c-bbc0565a8739,,INGRESO,PREINGRESO,ingreso → preingreso,2.08
R7,a55966cd-769e-4bad-a39c-bbc0565a8739,,PREINGRESO,CALADA,preingreso → calada,171.82
R7,a55966cd-769e-4bad-a39c-bbc0565a8739,,CALADA,EGRESO,calada → egreso,8.19
R7,a55966cd-769e-4bad-a39c-bbc0565a8739,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,11.07
R7,a55966cd-769e-4bad-a39c-bbc0565a8739,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,34.40
R7,a84cc95a-7537-4de7-b405-563bb839b29f,,INGRESO,PREINGRESO,ingreso → preingreso,2.66
R7,a84cc95a-7537-4de7-b405-563bb839b29f,,PREINGRESO,CALADA,preingreso → calada,173.24
R7,a84cc95a-7537-4de7-b405-563bb839b29f,,CALADA,EGRESO,calada → egreso,7.53
R7,a84cc95a-7537-4de7-b405-563bb839b29f,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.57
R8,aa114c09-cc11-4210-b829-cfa77f67893f__cycle_1,,INGRESO,PREINGRESO,ingreso → preingreso,2.16
R8,aa114c09-cc11-4210-b829-cfa77f67893f__cycle_1,,PREINGRESO,LIQUIDO,preingreso → líquido,9.54
R8,aa114c09-cc11-4210-b829-cfa77f67893f__cycle_1,,LIQUIDO,BALANZA_INGRESO,líquido → balanza ingreso,7.42
R7,44cdf275-1c19-429b-b4cb-fa53e937fbc9,,INGRESO,PREINGRESO,ingreso → preingreso,1.75
R7,44cdf275-1c19-429b-b4cb-fa53e937fbc9,,PREINGRESO,CALADA,preingreso → calada,174.90
R7,44cdf275-1c19-429b-b4cb-fa53e937fbc9,,CALADA,EGRESO,calada → egreso,15.61
R7,44cdf275-1c19-429b-b4cb-fa53e937fbc9,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.48
R7,44cdf275-1c19-429b-b4cb-fa53e937fbc9,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,91.40
R7,85f76cfa-0932-4401-8aa1-8d18b2c92863,,INGRESO,CALADA,ingreso → calada,171.90
R7,85f76cfa-0932-4401-8aa1-8d18b2c92863,,CALADA,EGRESO,calada → egreso,146.70
R7,e2a4fd5e-f013-4c6f-937e-89bfa011a51f,,INGRESO,PREINGRESO,ingreso → preingreso,1.83
R7,e2a4fd5e-f013-4c6f-937e-89bfa011a51f,,PREINGRESO,EGRESO,preingreso → egreso,181.26
R7,91de39ec-ab0f-4ebf-af78-dee5682fb46d,,INGRESO,PREINGRESO,ingreso → preingreso,2.00
R7,91de39ec-ab0f-4ebf-af78-dee5682fb46d,,PREINGRESO,CALADA,preingreso → calada,174.06
R7,91de39ec-ab0f-4ebf-af78-dee5682fb46d,,CALADA,EGRESO,calada → egreso,9.37
R7,91de39ec-ab0f-4ebf-af78-dee5682fb46d,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.23
R7,925f2e4d-5e72-4b1f-9537-6bad83bf0be3,,INGRESO,PREINGRESO,ingreso → preingreso,2.33
R7,925f2e4d-5e72-4b1f-9537-6bad83bf0be3,,PREINGRESO,CALADA,preingreso → calada,174.82
R7,925f2e4d-5e72-4b1f-9537-6bad83bf0be3,,CALADA,EGRESO,calada → egreso,9.61
R7,925f2e4d-5e72-4b1f-9537-6bad83bf0be3,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,10.32
R7,925f2e4d-5e72-4b1f-9537-6bad83bf0be3,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,89.30
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,INGRESO,PREINGRESO,ingreso → preingreso,2.58
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,PREINGRESO,CALADA,preingreso → calada,175.06
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,CALADA,EGRESO,calada → egreso,18.95
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,9.65
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,25.95
R7,59a35b06-aa3c-4d92-9803-a661b2d6846b__cycle_2,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,76.90
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,INGRESO,PREINGRESO,ingreso → preingreso,2.83
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,PREINGRESO,CALADA,preingreso → calada,174.81
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,CALADA,EGRESO,calada → egreso,134.54
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,7.31
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,SL_INGRESO,SL_BALANZA_INGRESO,san lorenzo ingreso → balanza de entrada,3.26
R7,adff0de7-8e3a-4cd0-a3c2-7eb72ed48f3a__cycle_3,,SL_BALANZA_INGRESO,SL_EGRESO,balanza de entrada → egreso,21.90
R7,b5fbf0a9-6d4d-4547-a51e-c17527b24e07,,INGRESO,PREINGRESO,ingreso → preingreso,3.83
R7,b5fbf0a9-6d4d-4547-a51e-c17527b24e07,,PREINGRESO,EGRESO,preingreso → egreso,186.76
R7,2fc92d92-17e1-4129-b219-ce5b18550bd4,,INGRESO,PREINGRESO,ingreso → preingreso,3.58
R7,2fc92d92-17e1-4129-b219-ce5b18550bd4,,PREINGRESO,CALADA,preingreso → calada,175.39
R7,2fc92d92-17e1-4129-b219-ce5b18550bd4,,CALADA,EGRESO,calada → egreso,8.29
R7,2fc92d92-17e1-4129-b219-ce5b18550bd4,,EGRESO,SL_INGRESO,egreso → san lorenzo ingreso,7.73
