planta,producto,circuito,tramo_operativo,sector,intervalo_inicio,intervalo_fin,stock_inicial,ocupacion_inicial,ingresos_intervalo,egresos_intervalo,ingresos_acumulados,egresos_acumulados,ocupacion_estimada,umbral_operativo,sobre_umbral,fecha,franja_horaria
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T15:00:00,2026-07-04T15:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T15:30:00,2026-07-04T16:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T16:00:00,2026-07-04T16:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T16:30:00,2026-07-04T17:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T17:00:00,2026-07-04T17:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T17:30:00,2026-07-04T18:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T18:00:00,2026-07-04T18:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T18:30:00,2026-07-04T19:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T19:00:00,2026-07-04T19:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T19:30:00,2026-07-04T20:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T20:00:00,2026-07-04T20:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T20:30:00,2026-07-04T21:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T21:00:00,2026-07-04T21:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T21:30:00,2026-07-04T22:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T22:00:00,2026-07-04T22:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T22:30:00,2026-07-04T23:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T23:00:00,2026-07-04T23:30:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-04T23:30:00,2026-07-05T00:00:00,0,0,0,0,31,31,0,,false,2026-07-04,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T00:00:00,2026-07-05T00:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T00:30:00,2026-07-05T01:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T01:00:00,2026-07-05T01:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T01:30:00,2026-07-05T02:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T02:00:00,2026-07-05T02:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T02:30:00,2026-07-05T03:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T03:00:00,2026-07-05T03:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T03:30:00,2026-07-05T04:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T04:00:00,2026-07-05T04:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T04:30:00,2026-07-05T05:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T05:00:00,2026-07-05T05:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T05:30:00,2026-07-05T06:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T06:00:00,2026-07-05T06:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T06:30:00,2026-07-05T07:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T07:00:00,2026-07-05T07:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T07:30:00,2026-07-05T08:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T08:00:00,2026-07-05T08:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T08:30:00,2026-07-05T09:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T09:00:00,2026-07-05T09:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T09:30:00,2026-07-05T10:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T10:00:00,2026-07-05T10:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T10:30:00,2026-07-05T11:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T11:00:00,2026-07-05T11:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T11:30:00,2026-07-05T12:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Mañana
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T12:00:00,2026-07-05T12:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T12:30:00,2026-07-05T13:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T13:00:00,2026-07-05T13:30:00,0,0,0,0,31,31,0,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T13:30:00,2026-07-05T14:00:00,0,0,0,0,31,31,0,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T14:00:00,2026-07-05T14:30:00,0,0,1,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T14:30:00,2026-07-05T15:00:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T15:00:00,2026-07-05T15:30:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T15:30:00,2026-07-05T16:00:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T16:00:00,2026-07-05T16:30:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T16:30:00,2026-07-05T17:00:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T17:00:00,2026-07-05T17:30:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T17:30:00,2026-07-05T18:00:00,0,0,0,0,32,31,1,,false,2026-07-05,Tarde
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T18:00:00,2026-07-05T18:30:00,0,0,0,0,32,31,1,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T18:30:00,2026-07-05T19:00:00,0,0,0,1,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T19:00:00,2026-07-05T19:30:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T19:30:00,2026-07-05T20:00:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T20:00:00,2026-07-05T20:30:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T20:30:00,2026-07-05T21:00:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T21:00:00,2026-07-05T21:30:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T21:30:00,2026-07-05T22:00:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T22:00:00,2026-07-05T22:30:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T22:30:00,2026-07-05T23:00:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T23:00:00,2026-07-05T23:30:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
RICARDONE,GIRASOL,R6,ingreso → balanza egreso,ingreso → balanza egreso,2026-07-05T23:30:00,2026-07-06T00:00:00,0,0,0,0,32,32,0,,false,2026-07-05,Noche
